child_id,current_variable,current_elom,new_variable,new_elom,relevant_category_change,variable
ID_YZ76CVRW3,8.0,46.00735809242647,24.0,47.40302503757922,Yellow to Green,count_register_gender_female
ID_1U7GDTLRI,20.0,45.44118554105833,24.0,46.35717220391317,Yellow to Green,count_register_gender_female
ID_WYP2V4JWK,50.0,36.1252272353482,24.0,35.67226238662893,Yellow to Red,count_register_gender_female
ID_51ON1WCV7,18.0,46.98750635704075,24.0,44.950841265211125,Green to Yellow,count_register_gender_female
ID_W1TNT3GRG,15.0,35.7388754667494,24.0,37.18428637561223,Red to Yellow,count_register_gender_female
ID_HLBUOAQYR,30.0,36.261212621832655,24.0,34.56915080593771,Yellow to Red,count_register_gender_female
ID_X97ZIQ7EP,31.0,46.90639602471936,24.0,46.21849257386627,Green to Yellow,count_register_gender_female
ID_GH4W2DKQS,29.0,46.69613185040053,24.0,45.37578755216848,Green to Yellow,count_register_gender_female
ID_DJYXVVUS4,11.0,45.62334175218675,24.0,46.49634455953964,Yellow to Green,count_register_gender_female
ID_911PIXSUB,,42.03095810677131,31.0,44.84017577223383,Red to Yellow,count_register_gender_female
ID_PULJM98PM,32.0,54.20071406970907,31.0,55.02291792842496,Yellow to Green,count_register_gender_female
ID_T3KMB51H5,30.0,46.64531171542905,24.0,44.501790125882216,Green to Yellow,count_register_gender_female
ID_PDCOBP37G,30.0,54.346412454115296,31.0,55.13032563742126,Yellow to Green,count_register_gender_female
ID_FPEWP519B,13.0,35.48104036533992,24.0,36.80269032505268,Red to Yellow,count_register_gender_female
ID_AJDLLSBEC,14.0,44.32682840570703,24.0,46.56798352338715,Yellow to Green,count_register_gender_female
ID_IL5M8MQX0,,42.74466505284081,31.0,43.96873054576994,Red to Yellow,count_register_gender_female
ID_A7UJ7XW7W,21.0,38.03159553151217,24.0,34.7816155949358,Yellow to Red,count_register_gender_female
ID_JCP3JRWBL,18.0,46.68180626883692,24.0,45.74894590203789,Green to Yellow,count_register_gender_female
ID_UR97D989W,19.0,41.66630444742348,31.0,44.13056196321743,Red to Yellow,count_register_gender_female
ID_G9NQFZ9O5,42.0,34.34359151295662,24.0,36.09296316025856,Red to Yellow,count_register_gender_female
ID_S20TKH1D5,,46.205342746043,24.0,46.45202370549495,Yellow to Green,count_register_gender_female
ID_TH1HZEQ1L,,46.167173934460976,24.0,48.676808065422655,Yellow to Green,count_register_gender_female
ID_MPIVP43SE,32.0,45.88019595562376,24.0,46.34635113484008,Yellow to Green,count_register_gender_female
ID_WRTKHKODC,10.0,47.86153989884853,24.0,46.100304929261874,Green to Yellow,count_register_gender_female
ID_7USJ9IHUD,16.0,46.55867388782498,24.0,45.48703887934436,Green to Yellow,count_register_gender_female
ID_RFPRWLX2L,,41.7634741570581,31.0,45.43548075084533,Red to Yellow,count_register_gender_female
ID_JZC6BR3AN,,46.87447066105568,24.0,46.16641600908723,Green to Yellow,count_register_gender_female
ID_SIP0PS2WS,60.0,47.67013462928004,24.0,45.84557138964612,Green to Yellow,count_register_gender_female
ID_FIV1ORC7S,31.0,36.26050331450961,24.0,35.12683113942558,Yellow to Red,count_register_gender_female
ID_A1HJW9DQN,,43.02253840430345,31.0,43.67443367131992,Red to Yellow,count_register_gender_female
ID_ZG8KT7QG9,20.0,36.86884024263766,24.0,35.86259875811752,Yellow to Red,count_register_gender_female
ID_L3UNNF5AK,,42.95458175193352,31.0,43.833735037662265,Red to Yellow,count_register_gender_female
ID_58JQIM36N,,52.39198619971799,31.0,55.02319016396935,Yellow to Green,count_register_gender_female
ID_0L77QQ1WY,38.0,35.09612677406327,24.0,36.26259740964376,Red to Yellow,count_register_gender_female
ID_D0DLKY5QK,,34.61514139045327,24.0,37.4796044365383,Red to Yellow,count_register_gender_female
ID_XJNLLONEH,,46.02336529310647,24.0,47.2198494430679,Yellow to Green,count_register_gender_female
ID_TJ2X20XOJ,21.0,45.00556942567682,24.0,48.20874725065094,Yellow to Green,count_register_gender_female
ID_W8WZR0OGB,18.0,44.4395700057398,24.0,46.60174243001683,Yellow to Green,count_register_gender_female
ID_IR9IW9561,,54.08774498686901,31.0,57.17858804239252,Yellow to Green,count_register_gender_female
ID_NZU52SWUG,15.0,36.15502749237657,24.0,35.9869644945044,Yellow to Red,count_register_gender_female
ID_33BCSMU8B,59.0,45.724311433084296,24.0,49.4824791039753,Yellow to Green,count_register_gender_female
ID_CWU4YNMRK,19.0,53.57348840170156,31.0,55.84075623546416,Yellow to Green,count_register_gender_female
ID_TBID6SLEK,9.0,46.00681614338599,24.0,46.51650844491562,Yellow to Green,count_register_gender_female
ID_01RAL2DTR,,44.98308956794307,24.0,46.65769020266541,Yellow to Green,count_register_gender_female
ID_SOJB9XLOA,15.0,55.11841834479012,31.0,53.81237276732383,Green to Yellow,count_register_gender_female
ID_ERDTZ7TTK,,36.04806756285405,24.0,35.49448082805302,Yellow to Red,count_register_gender_female
ID_KBU5S1KKP,40.0,36.217986763448366,24.0,35.68470710656948,Yellow to Red,count_register_gender_female
ID_2L4P6KZ4S,27.0,37.17294365183031,24.0,35.616339868512604,Yellow to Red,count_register_gender_female
ID_KOKBFIN07,35.0,42.90681251390888,31.0,44.15855796557114,Red to Yellow,count_register_gender_female
ID_ODU5PVFTT,,45.16622394633746,24.0,47.358504208399296,Yellow to Green,count_register_gender_female
ID_LRLNZO2RA,14.0,37.923670402067735,24.0,35.466246432180256,Yellow to Red,count_register_gender_female
ID_C03R1S4PW,,35.71723217722911,24.0,37.15762980199264,Red to Yellow,count_register_gender_female
ID_T1RT2WDYI,35.0,46.52117497529336,24.0,45.86236837595776,Green to Yellow,count_register_gender_female
ID_HODOS2FOK,38.0,45.28352125166344,24.0,46.754340105447625,Yellow to Green,count_register_gender_female
ID_FNVAUUKI4,12.0,34.33129351927976,24.0,38.7592012955773,Red to Yellow,count_register_gender_female
ID_03TK2WR12,,46.46299594261345,24.0,45.69957726589039,Green to Yellow,count_register_gender_female
ID_5OAW5SGTV,64.0,44.39724834033663,24.0,47.19652462107873,Yellow to Green,count_register_gender_female
ID_2XSTNID4T,60.0,44.85753121427757,24.0,46.32257441481093,Yellow to Green,count_register_gender_female
ID_QKLT1PVDP,28.0,54.938413039056925,31.0,52.88060262080009,Green to Yellow,count_register_gender_female
ID_0WQKDH2C4,9.0,46.17929639338907,24.0,47.126138131775015,Yellow to Green,count_register_gender_female
ID_1IDKCZQXP,,35.64042422710842,24.0,36.18863188161205,Red to Yellow,count_register_gender_female
ID_HFDD6CVHG,16.0,34.77087861187511,24.0,36.2508467580366,Red to Yellow,count_register_gender_female
ID_I0S593HFB,31.0,36.74680219534055,24.0,35.90076451099492,Yellow to Red,count_register_gender_female
ID_7OPA0UNZX,40.0,35.67336969007002,24.0,36.94523597614939,Red to Yellow,count_register_gender_female
ID_ZUADIHUDR,8.0,35.51950180688424,24.0,36.49151032247005,Red to Yellow,count_register_gender_female
ID_VFBBZ0Q3N,37.0,42.241653265163976,31.0,44.475194507172006,Red to Yellow,count_register_gender_female
ID_UMH0TH7VZ,,45.10956767097996,24.0,46.776525573807504,Yellow to Green,count_register_gender_female
ID_AK8ALXNKQ,65.0,36.54322943326133,24.0,35.53660627579399,Yellow to Red,count_register_gender_female
ID_9FHAT97PR,55.0,35.37967578931875,24.0,36.31111271244501,Red to Yellow,count_register_gender_female
ID_UUUY386BR,42.0,47.52301499300947,24.0,46.1762515291724,Green to Yellow,count_register_gender_female
ID_CQ0S20GVV,17.0,46.45167099529867,24.0,45.43185998453025,Green to Yellow,count_register_gender_female
ID_V319BNHQY,29.0,46.70106762722265,24.0,45.41381960794615,Green to Yellow,count_register_gender_female
ID_XTMB42WOW,19.0,35.4787100117648,24.0,36.14942658651575,Red to Yellow,count_register_gender_female
ID_K4C6GQKME,50.0,34.99986125390135,24.0,38.13952445511447,Red to Yellow,count_register_gender_female
ID_HUFP7B7OJ,59.0,55.18005611210656,31.0,54.179565762445314,Green to Yellow,count_register_gender_female
ID_6DAYRRIVQ,56.0,35.46222816778976,24.0,37.52721854803937,Red to Yellow,count_register_gender_female
ID_ALQFKVY1U,,54.023639220124615,31.0,54.72648025323219,Yellow to Green,count_register_gender_female
ID_VIVXQPW8T,31.0,36.69793691650853,24.0,34.03458811273018,Yellow to Red,count_register_gender_female
ID_BUTCK08V6,51.0,45.691202558057945,24.0,47.17602520740447,Yellow to Green,count_register_gender_female
ID_WD0BUMAW3,,54.172009778759886,31.0,55.559078987252825,Yellow to Green,count_register_gender_female
ID_3ZOQOUGKH,,54.03054095031687,31.0,54.79048859716925,Yellow to Green,count_register_gender_female
ID_XC6342MGF,32.0,46.06041589461851,24.0,47.62136695645263,Yellow to Green,count_register_gender_female
ID_828B3A0L6,47.0,36.69093858355714,24.0,33.55458859332878,Yellow to Red,count_register_gender_female
ID_KUORZRA8O,,55.06896136234651,31.0,54.03667697733481,Green to Yellow,count_register_gender_female
ID_U4ZRPYR26,46.0,45.12772417590103,24.0,46.45243924379712,Yellow to Green,count_register_gender_female
ID_4AOXSR1BI,20.0,55.69681873450016,31.0,54.29513122599901,Green to Yellow,count_register_gender_female
ID_C4BUQ5NZL,16.0,35.31768426362953,24.0,38.078422714278894,Red to Yellow,count_register_gender_female
ID_4BOB6WG10,25.0,46.74478300788611,24.0,46.25845652043443,Green to Yellow,count_register_gender_female
ID_8UH9OOISO,18.0,46.24027989417263,24.0,48.35767069805513,Yellow to Green,count_register_gender_female
ID_AYG0L4VN6,,54.77428945219433,31.0,53.49297251283749,Green to Yellow,count_register_gender_female
ID_TBXK9B9L6,16.0,47.00427771671468,24.0,44.81014164351253,Green to Yellow,count_register_gender_female
ID_0WMJX17MM,12.0,47.06171263822138,24.0,46.20815764686357,Green to Yellow,count_register_gender_female
ID_BJZS253OJ,,52.68892123424695,31.0,54.76155466937781,Yellow to Green,count_register_gender_female
ID_XAZ44T6AC,,35.11370978445394,24.0,36.02723902750545,Red to Yellow,count_register_gender_female
ID_RSGWX3597,,46.16577672931055,24.0,47.89563650512089,Yellow to Green,count_register_gender_female
ID_VX5XN7OIB,31.0,35.087353397318296,24.0,36.75099666935506,Red to Yellow,count_register_gender_female
ID_4R29ZH0P8,64.0,45.95232450211543,24.0,48.00929339678996,Yellow to Green,count_register_gender_female
ID_F5X8FQETM,,55.2563725302402,31.0,53.50511869374744,Green to Yellow,count_register_gender_female
ID_OZEN44YZ6,82.0,35.730928656239215,24.0,37.53651573081538,Red to Yellow,count_register_gender_female
ID_B9Q1VBHHA,25.0,36.61130282391302,24.0,34.98616175246686,Yellow to Red,count_register_gender_female
ID_1G22B1H3N,42.0,47.92421846430892,24.0,45.87737089516964,Green to Yellow,count_register_gender_female
ID_TMVE0RDCA,,42.16357362420439,31.0,43.91651830780299,Red to Yellow,count_register_gender_female
ID_ILON78OEQ,,47.31792977550572,24.0,45.69944132464396,Green to Yellow,count_register_gender_female
ID_TE9JBRMGH,38.0,46.71000221491179,24.0,45.876162958674726,Green to Yellow,count_register_gender_female
ID_V7DAVUGFJ,,43.18444463104118,31.0,45.82851011000552,Red to Yellow,count_register_gender_female
ID_E1BMF6ZN0,9.0,34.910878889307,24.0,36.39909709767991,Red to Yellow,count_register_gender_female
ID_KGIK41C33,31.0,46.81625619869847,24.0,46.20484468897232,Green to Yellow,count_register_gender_female
ID_M1JAZ13UH,,46.101728596153336,24.0,47.60286682470812,Yellow to Green,count_register_gender_female
ID_4XFMZF180,14.0,35.72424849392934,24.0,36.10789768311381,Red to Yellow,count_register_gender_female
ID_EQJRUPX5J,30.0,35.911717190872594,24.0,36.884644914696864,Red to Yellow,count_register_gender_female
ID_ILTCIZL5W,44.0,46.09695476300294,24.0,46.79827111517047,Yellow to Green,count_register_gender_female
ID_6D8J3MPH8,,53.113802302206565,31.0,54.60494046258104,Yellow to Green,count_register_gender_female
ID_PQC7F5SPX,55.0,54.14543280356987,31.0,55.08946051212272,Yellow to Green,count_register_gender_female
ID_TD69CC6PY,122.0,45.3697368647689,24.0,48.31043624832893,Yellow to Green,count_register_gender_female
ID_VM55FY1X5,,53.5839105146889,31.0,54.57858662431422,Yellow to Green,count_register_gender_female
ID_AKZILA2W2,17.0,45.8871131828849,24.0,47.58718868189814,Yellow to Green,count_register_gender_female
ID_XPFIN0OGQ,,49.25331362417038,24.0,46.11719599344285,Green to Yellow,count_register_gender_female
ID_I8O2R2LLU,16.0,45.22606017892909,24.0,46.32085923890633,Yellow to Green,count_register_gender_female
ID_18XCJY57E,29.0,36.73747886544109,24.0,35.008877224772114,Yellow to Red,count_register_gender_female
ID_NG7WW5CZX,,56.04815421320893,31.0,54.17064667553176,Green to Yellow,count_register_gender_female
ID_WLB2G2QK1,,54.650541164172495,31.0,53.81762709781755,Green to Yellow,count_register_gender_female
ID_4GI2XMZ8T,,42.85593575932837,31.0,44.9586363362521,Red to Yellow,count_register_gender_female
ID_Q9B4745B7,3.0,46.02887744532953,24.0,46.65148498542253,Yellow to Green,count_register_gender_female
ID_TR0W0UR1Q,28.0,55.54147350886251,31.0,54.19200253724464,Green to Yellow,count_register_gender_female
ID_9WFA4QMBX,58.0,46.83164623904162,24.0,46.21612453904362,Green to Yellow,count_register_gender_female
ID_J8GBCGW8N,47.0,35.05161653327042,24.0,36.18735887027123,Red to Yellow,count_register_gender_female
ID_U95V9NTCR,,53.0737224855539,31.0,55.257094175105095,Yellow to Green,count_register_gender_female
ID_2LUO6HB9I,21.0,43.37620230413444,31.0,41.51294069735628,Yellow to Red,count_register_gender_female
ID_F58J8CD7M,,42.40045587485508,31.0,43.79903522101243,Red to Yellow,count_register_gender_female
ID_5Q9PAF87W,,45.83793923138321,24.0,46.67875155612953,Yellow to Green,count_register_gender_female
ID_8M22EZ8DW,,54.010022622979626,31.0,56.296420485642464,Yellow to Green,count_register_gender_female
ID_N6RG9EOFL,12.0,36.01075294217165,24.0,35.86929078806935,Yellow to Red,count_register_gender_female
ID_YUVOQZRJQ,,47.26311161807266,24.0,45.04820160163088,Green to Yellow,count_register_gender_female
ID_ATLD29GM4,,53.9940802718875,31.0,55.652590754387504,Yellow to Green,count_register_gender_female
ID_10NGT432G,65.0,35.280512452282935,24.0,37.77259566831853,Red to Yellow,count_register_gender_female
ID_HL8GTHMRZ,46.0,36.136469685129256,24.0,35.3715273771716,Yellow to Red,count_register_gender_female
ID_ZT2KGJJOK,23.0,46.96553096176396,24.0,46.10976901793195,Green to Yellow,count_register_gender_female
ID_00WATQ5BZ,,44.02666581868006,24.0,48.28833342193244,Yellow to Green,count_register_gender_female
ID_NH5EI0TRS,,39.146377352008464,31.0,44.06870523355657,Red to Yellow,count_register_gender_female
ID_NNBAHZND9,38.0,42.56977326244965,31.0,44.92659217843696,Red to Yellow,count_register_gender_female
ID_2ZC972Y9C,,42.2742078494364,31.0,44.522527371655336,Red to Yellow,count_register_gender_female
ID_QMO7FB2GH,19.0,35.98856603485399,24.0,36.70723468762908,Red to Yellow,count_register_gender_female
ID_BEN9VCR0Z,18.0,46.23950097663359,24.0,46.41378827007581,Yellow to Green,count_register_gender_female
ID_L94P8Y71C,20.0,35.10128585564417,24.0,36.05256886406413,Red to Yellow,count_register_gender_female
ID_WKSK5URGW,49.0,46.18050689993487,24.0,46.369816179069566,Yellow to Green,count_register_gender_female
ID_M9RYQ6YRJ,17.0,46.0386098181171,24.0,47.20930591238845,Yellow to Green,count_register_gender_female
ID_JNQR0PX9F,10.0,46.67350400541903,24.0,45.287511022956615,Green to Yellow,count_register_gender_female
ID_QVOID4AD5,,36.12058665797954,24.0,34.77676542033471,Yellow to Red,count_register_gender_female
ID_ZP0SPIZCN,,45.4952366146445,24.0,46.92335214731104,Yellow to Green,count_register_gender_female
ID_AMOV5JL2F,18.0,36.33069417334153,24.0,35.73068019200184,Yellow to Red,count_register_gender_female
ID_T051OALII,17.0,46.09206567359819,24.0,46.37127787087652,Yellow to Green,count_register_gender_female
ID_VF3FIJSGK,27.0,47.102194618724056,24.0,45.8708007101316,Green to Yellow,count_register_gender_female
ID_5D5JEJD7Q,8.0,37.20453681697927,24.0,35.86874607737411,Yellow to Red,count_register_gender_female
ID_T9XKRAVPG,,35.77434852701879,24.0,37.40969869690176,Red to Yellow,count_register_gender_female
ID_HH4QQ6RQ3,,45.74208311296708,24.0,46.41400178476416,Yellow to Green,count_register_gender_female
ID_LFVG9KOUR,,54.432785109842605,31.0,53.391003025344745,Green to Yellow,count_register_gender_female
ID_OE9AXBPD8,,53.81804819380949,31.0,54.52167612227716,Yellow to Green,count_register_gender_female
ID_7GWW6TYLW,13.0,53.35967702472921,31.0,54.42599184144622,Yellow to Green,count_register_gender_female
ID_DPNDJ1KJ2,66.0,36.75477715184082,24.0,35.36896708107742,Yellow to Red,count_register_gender_female
ID_BUQO7BXN4,,41.504106005453735,31.0,43.27592457397608,Red to Yellow,count_register_gender_female
ID_ZVHR9ESN1,32.0,47.282554752445584,24.0,45.526933114139474,Green to Yellow,count_register_gender_female
ID_G3DC5X7HR,21.0,36.74677092023586,24.0,34.4678297096173,Yellow to Red,count_register_gender_female
ID_M631L10PG,25.0,37.73952814614646,24.0,34.085216809774515,Yellow to Red,count_register_gender_female
ID_F4P3BFLY5,10.0,35.852636079569784,24.0,37.6557605302369,Red to Yellow,count_register_gender_female
ID_A20MHJSYH,16.0,35.88485386235345,24.0,37.63250985562435,Red to Yellow,count_register_gender_female
ID_OFJ80B2NT,60.0,46.95519415859735,24.0,46.04820050950077,Green to Yellow,count_register_gender_female
ID_D6RIIHNGC,20.0,46.24121428486396,24.0,46.75556886903591,Yellow to Green,count_register_gender_female
ID_G76CG76SM,70.0,39.09432445098855,24.0,35.896441364474065,Yellow to Red,count_register_gender_female
ID_H94NULN3N,,53.19283489459015,31.0,54.48841209022798,Yellow to Green,count_register_gender_female
ID_ZSBAP0WC4,40.0,46.52746238372554,24.0,46.18256459491781,Green to Yellow,count_register_gender_female
ID_IWD0DZ5MS,,54.58184105227234,31.0,54.26451069609011,Green to Yellow,count_register_gender_female
ID_MHGZ90JRI,14.0,46.46068366210329,24.0,45.57285799554352,Green to Yellow,count_register_gender_female
ID_P77VID07K,,53.86377151258826,31.0,55.6821394532595,Yellow to Green,count_register_gender_female
ID_3ORPU0JRN,12.0,34.90448593356929,24.0,37.57237738830051,Red to Yellow,count_register_gender_female
ID_NCV3O1SRF,,54.08133064077018,31.0,54.87167253835605,Yellow to Green,count_register_gender_female
ID_1EA4I0LOK,20.0,36.48685701794453,24.0,35.16688188194429,Yellow to Red,count_register_gender_female
ID_Z5KF3VC6P,,54.854474791965295,31.0,54.25628349313208,Green to Yellow,count_register_gender_female
ID_RLYZ5DJ18,,52.90433029338378,31.0,54.66648864954768,Yellow to Green,count_register_gender_female
ID_MVYRMKSFC,,36.14345804816627,24.0,35.74669968187462,Yellow to Red,count_register_gender_female
ID_ZNT0EM828,12.0,46.14381959723565,24.0,46.51981902465577,Yellow to Green,count_register_gender_female
ID_BI8BM54R9,24.0,43.1315832459846,31.0,44.6035240981223,Red to Yellow,count_register_gender_female
ID_WAO3V9TLH,18.0,35.77582393891456,24.0,36.16628424259716,Red to Yellow,count_register_gender_female
ID_V2PGQBSSS,15.0,46.726407876226496,24.0,45.39984055007533,Green to Yellow,count_register_gender_female
ID_JOC4O29I1,10.0,46.10065216524429,24.0,48.57299466351246,Yellow to Green,count_register_gender_female
ID_67E1HOVQX,18.0,46.5869218767436,24.0,46.21188847561163,Green to Yellow,count_register_gender_female
ID_LXEUJ08ZU,35.0,46.36146023264921,24.0,44.76248067253613,Green to Yellow,count_register_gender_female
ID_9UFYOYS2G,,47.0168939839788,24.0,45.030498685880815,Green to Yellow,count_register_gender_female
ID_F83N1Q7DM,70.0,52.80132883707012,31.0,54.967169220587216,Yellow to Green,count_register_gender_female
ID_1U7DXJTUP,,35.72991652134613,24.0,36.40217828778037,Red to Yellow,count_register_gender_female
ID_2OEUI8JNR,15.0,35.958264409919295,24.0,37.145429847737766,Red to Yellow,count_register_gender_female
ID_S14QT9DBO,28.0,47.73168783257953,24.0,46.258365973358856,Green to Yellow,count_register_gender_female
ID_YN0SC9XW4,,46.75536796980335,24.0,46.11531410650156,Green to Yellow,count_register_gender_female
ID_GV66UQJUE,17.0,35.683516800993864,24.0,36.09548943706429,Red to Yellow,count_register_gender_female
ID_G8KSDDKRY,,42.671550275010965,31.0,43.24263575748023,Red to Yellow,count_register_gender_female
ID_680JEX5ND,,35.94871106755211,24.0,36.94323733763738,Red to Yellow,count_register_gender_female
ID_0BEG1HVRH,13.0,53.48247253149156,31.0,54.502551347036736,Yellow to Green,count_register_gender_female
ID_FUQJKSP8C,,53.021552111738345,31.0,55.76096602586711,Yellow to Green,count_register_gender_female
ID_0JPJRLF4C,,53.23413902576963,31.0,54.43384227454331,Yellow to Green,count_register_gender_female
ID_GGP0X07MJ,42.0,36.75949819679085,24.0,35.90857554392377,Yellow to Red,count_register_gender_female
ID_QVHERZLBO,23.0,46.99728652265178,24.0,44.83223080838803,Green to Yellow,count_register_gender_female
ID_HA13QSEQE,23.0,46.9490540039133,24.0,45.81480963161344,Green to Yellow,count_register_gender_female
ID_BZTBI2W35,40.0,35.724100576796374,24.0,36.37593680132985,Red to Yellow,count_register_gender_female
ID_XIC2IYLLC,64.0,35.96391493086634,24.0,39.49364745291497,Red to Yellow,count_register_gender_female
ID_EO2SZUL2Z,21.0,37.39113911057401,24.0,34.91855660542518,Yellow to Red,count_register_gender_female
ID_C9Z8F63DI,,54.05822422804811,31.0,54.72630327910932,Yellow to Green,count_register_gender_female
